user_id,email,phone,page,duration_sec,event,timestamp
u03727,user3727@example.com,13891251171,/cart,125,pageview,2026-02-03T02:20:00Z
u03728,user3728@example.com,13827084939,/profile,150,pageview,2026-02-05T09:38:00Z
u03729,user3729@example.com,13875608051,/profile,296,click,2026-02-10T08:23:00Z
u03730,user3730@example.com,13820624362,/home,189,click,2026-02-03T00:51:00Z
u03731,user3731@example.com,13823140595,/cart,170,search,2026-02-27T21:14:00Z
u03732,user3732@example.com,13873409665,/profile,37,search,2026-02-03T16:09:00Z
u03733,user3733@example.com,13885149504,/cart,187,search,2026-02-18T07:28:00Z
u03734,user3734@example.com,13842004775,/profile,211,pageview,2026-02-02T20:30:00Z
u03735,user3735@example.com,13878483592,/checkout,189,search,2026-02-22T12:02:00Z
u03736,user3736@example.com,13878525417,/products,166,pageview,2026-02-03T19:03:00Z
u03737,user3737@example.com,13821913217,/checkout,125,search,2026-02-26T13:47:00Z
u03738,user3738@example.com,13821730209,/cart,111,click,2026-02-06T21:04:00Z
u03739,user3739@example.com,13899097893,/cart,124,click,2026-02-10T14:50:00Z
u03740,user3740@example.com,13889734842,/profile,158,pageview,2026-02-21T19:21:00Z
u03741,user3741@example.com,13840821593,/home,225,purchase,2026-02-17T07:16:00Z
u03742,user3742@example.com,13860125303,/home,82,pageview,2026-02-09T11:40:00Z
u03743,user3743@example.com,13886398974,/home,230,click,2026-02-10T02:57:00Z
u03744,user3744@example.com,13853964091,/cart,96,click,2026-02-01T18:01:00Z
u03745,user3745@example.com,13826544347,/profile,271,click,2026-02-19T18:03:00Z
u03746,user3746@example.com,13814261909,/profile,207,click,2026-02-22T19:13:00Z
u03747,user3747@example.com,13845808807,/home,259,purchase,2026-02-20T16:47:00Z
u03748,user3748@example.com,13872586660,/profile,153,search,2026-02-02T05:32:00Z
u03749,user3749@example.com,13839945392,/checkout,107,purchase,2026-02-10T21:31:00Z
u03750,user3750@example.com,13846544091,/cart,111,click,2026-02-05T13:35:00Z
u03751,user3751@example.com,13872899738,/home,32,search,2026-02-09T06:51:00Z
u03752,user3752@example.com,13848463516,/profile,59,search,2026-02-18T16:32:00Z
u03753,user3753@example.com,13854641585,/home,114,pageview,2026-02-08T07:21:00Z
u03754,user3754@example.com,13824403789,/profile,20,pageview,2026-02-08T17:22:00Z
u03755,user3755@example.com,13816744210,/products,274,click,2026-02-28T14:04:00Z
u03756,user3756@example.com,13872176272,/cart,167,pageview,2026-02-08T11:02:00Z
u03757,user3757@example.com,13813579112,/home,183,click,2026-02-15T01:25:00Z
u03758,user3758@example.com,13893752462,/home,147,purchase,2026-02-16T14:37:00Z
u03759,user3759@example.com,13812840079,/home,107,click,2026-02-23T03:01:00Z
u03760,user3760@example.com,13849474599,/products,113,purchase,2026-02-03T12:48:00Z
u03761,user3761@example.com,13815467327,/home,91,click,2026-02-22T06:31:00Z
u03762,user3762@example.com,13825515390,/profile,67,search,2026-02-26T16:35:00Z
u03763,user3763@example.com,13853236490,/home,75,search,2026-02-12T05:53:00Z
u03764,user3764@example.com,13844648583,/products,229,search,2026-02-17T10:00:00Z
u03765,user3765@example.com,13888644168,/home,206,click,2026-02-04T16:33:00Z
u03766,user3766@example.com,13817463565,/profile,275,search,2026-02-06T01:13:00Z
u03767,user3767@example.com,13877400595,/checkout,128,purchase,2026-02-15T22:04:00Z
u03768,user3768@example.com,13862773159,/profile,229,click,2026-02-08T23:51:00Z
u03769,user3769@example.com,13871984088,/products,280,purchase,2026-02-08T10:12:00Z
u03770,user3770@example.com,13875610229,/cart,131,purchase,2026-02-05T11:43:00Z
u03771,user3771@example.com,13846787166,/products,122,pageview,2026-02-10T11:03:00Z
u03772,user3772@example.com,13892411192,/home,130,click,2026-02-22T03:25:00Z
u03773,user3773@example.com,13863215942,/checkout,90,click,2026-02-04T12:02:00Z
u03774,user3774@example.com,13882347711,/products,115,purchase,2026-02-02T15:36:00Z
u03775,user3775@example.com,13818985983,/profile,53,purchase,2026-02-18T12:57:00Z
u03776,user3776@example.com,13892586803,/checkout,12,pageview,2026-02-24T09:59:00Z
u03777,user3777@example.com,13831609121,/cart,132,pageview,2026-02-14T08:17:00Z
u03778,user3778@example.com,13864094941,/home,294,click,2026-02-19T17:42:00Z
u03779,user3779@example.com,13866649489,/profile,111,search,2026-02-02T22:56:00Z
u03780,user3780@example.com,13864543088,/products,171,search,2026-02-05T23:58:00Z
u03781,user3781@example.com,13829751328,/products,284,search,2026-02-12T07:44:00Z
u03782,user3782@example.com,13878491766,/products,8,purchase,2026-02-06T08:08:00Z
u03783,user3783@example.com,13899077575,/home,133,purchase,2026-02-04T20:58:00Z
u03784,user3784@example.com,13847247638,/profile,162,search,2026-02-13T05:07:00Z
u03785,user3785@example.com,13881116614,/profile,17,click,2026-02-27T05:14:00Z
u03786,user3786@example.com,13866412111,/profile,92,purchase,2026-02-16T04:38:00Z
u03787,user3787@example.com,13890468832,/home,16,pageview,2026-02-09T21:16:00Z
u03788,user3788@example.com,13897004041,/checkout,96,pageview,2026-02-14T16:31:00Z
u03789,user3789@example.com,13828317778,/home,110,search,2026-02-03T08:23:00Z
u03790,user3790@example.com,13869389667,/profile,36,pageview,2026-02-19T03:37:00Z
u03791,user3791@example.com,13815501983,/home,91,pageview,2026-02-04T20:56:00Z
u03792,user3792@example.com,13886951699,/cart,289,click,2026-02-03T23:53:00Z
u03793,user3793@example.com,13845015139,/home,80,search,2026-02-28T07:52:00Z
u03794,user3794@example.com,13838712775,/checkout,260,click,2026-02-10T16:49:00Z
u03795,user3795@example.com,13843298632,/home,89,click,2026-02-28T12:35:00Z
u03796,user3796@example.com,13849862720,/products,66,pageview,2026-02-05T08:00:00Z
u03797,user3797@example.com,13838994209,/home,202,pageview,2026-02-14T13:34:00Z
u03798,user3798@example.com,13832315506,/cart,211,click,2026-02-03T19:48:00Z
u03799,user3799@example.com,13819376902,/cart,273,click,2026-02-26T07:11:00Z
u03800,user3800@example.com,13819951772,/checkout,175,pageview,2026-02-11T14:11:00Z
u03801,user3801@example.com,13824169402,/home,157,search,2026-02-04T10:21:00Z
u03802,user3802@example.com,13897243133,/products,164,pageview,2026-02-17T00:41:00Z
u03803,user3803@example.com,13814985791,/products,225,search,2026-02-13T14:05:00Z
u03804,user3804@example.com,13864110431,/checkout,91,pageview,2026-02-02T23:38:00Z
u03805,user3805@example.com,13826011416,/checkout,102,purchase,2026-02-17T20:46:00Z
u03806,user3806@example.com,13843405299,/cart,131,search,2026-02-07T11:50:00Z
u03807,user3807@example.com,13880933863,/cart,64,purchase,2026-02-12T19:22:00Z
u03808,user3808@example.com,13896104725,/checkout,226,search,2026-02-09T10:01:00Z
u03809,user3809@example.com,13822243030,/cart,201,search,2026-02-21T08:35:00Z
u03810,user3810@example.com,13841684318,/checkout,78,purchase,2026-02-03T18:14:00Z
u03811,user3811@example.com,13862742972,/cart,151,search,2026-02-01T05:31:00Z
u03812,user3812@example.com,13821592738,/checkout,68,purchase,2026-02-03T12:12:00Z
u03813,user3813@example.com,13831375166,/products,225,pageview,2026-02-01T02:44:00Z
u03814,user3814@example.com,13868895831,/profile,225,click,2026-02-21T11:59:00Z
u03815,user3815@example.com,13833058510,/profile,135,pageview,2026-02-01T08:20:00Z
u03816,user3816@example.com,13877314919,/products,265,purchase,2026-02-09T03:40:00Z
u03817,user3817@example.com,13843922903,/products,195,search,2026-02-22T07:49:00Z
u03818,user3818@example.com,13897439361,/cart,223,pageview,2026-02-17T18:05:00Z
u03819,user3819@example.com,13891225670,/products,155,pageview,2026-02-16T13:19:00Z
u03820,user3820@example.com,13861536817,/profile,281,search,2026-02-01T10:58:00Z
u03821,user3821@example.com,13868637225,/profile,193,click,2026-02-11T11:01:00Z
u03822,user3822@example.com,13821044862,/profile,191,click,2026-02-05T02:39:00Z
u03823,user3823@example.com,13814921114,/checkout,214,purchase,2026-02-15T12:10:00Z
u03824,user3824@example.com,13890835437,/home,62,purchase,2026-02-23T18:13:00Z
u03825,user3825@example.com,13895980765,/profile,112,search,2026-02-21T00:54:00Z
u03826,user3826@example.com,13827571626,/products,115,search,2026-02-17T03:47:00Z
u03827,user3827@example.com,13864939828,/products,227,click,2026-02-01T00:12:00Z
u03828,user3828@example.com,13826578545,/products,92,pageview,2026-02-09T07:43:00Z
u03829,user3829@example.com,13878878198,/cart,87,pageview,2026-02-23T13:37:00Z
u03830,user3830@example.com,13887032398,/checkout,188,click,2026-02-27T14:59:00Z
u03831,user3831@example.com,13811690405,/profile,85,purchase,2026-02-26T08:56:00Z
u03832,user3832@example.com,13868349263,/profile,220,search,2026-02-02T06:05:00Z
u03833,user3833@example.com,13871942656,/products,45,click,2026-02-21T20:57:00Z
u03834,user3834@example.com,13874788608,/profile,44,click,2026-02-20T05:41:00Z
u03835,user3835@example.com,13842827362,/products,227,pageview,2026-02-27T22:14:00Z
u03836,user3836@example.com,13834595696,/checkout,278,pageview,2026-02-15T17:17:00Z
u03837,user3837@example.com,13836908994,/profile,34,purchase,2026-02-07T20:01:00Z
u03838,user3838@example.com,13857831578,/home,104,pageview,2026-02-05T14:54:00Z
u03839,user3839@example.com,13826063874,/profile,36,click,2026-02-09T13:30:00Z
u03840,user3840@example.com,13888740922,/cart,294,pageview,2026-02-18T00:39:00Z
u03841,user3841@example.com,13844636606,/cart,206,pageview,2026-02-17T21:31:00Z
u03842,user3842@example.com,13867135541,/checkout,183,pageview,2026-02-01T23:52:00Z
u03843,user3843@example.com,13872327551,/products,133,search,2026-02-18T13:49:00Z
u03844,user3844@example.com,13879980310,/profile,200,pageview,2026-02-25T21:13:00Z
u03845,user3845@example.com,13873332068,/profile,121,purchase,2026-02-16T22:47:00Z
u03846,user3846@example.com,13843361420,/checkout,236,purchase,2026-02-12T13:45:00Z
u03847,user3847@example.com,13880820645,/cart,244,pageview,2026-02-04T04:02:00Z
u03848,user3848@example.com,13820847567,/home,277,pageview,2026-02-21T13:43:00Z
u03849,user3849@example.com,13856937091,/cart,8,purchase,2026-02-19T04:40:00Z
u03850,user3850@example.com,13897513923,/cart,67,purchase,2026-02-25T21:27:00Z
u03851,user3851@example.com,13892458683,/cart,136,pageview,2026-02-24T22:27:00Z
u03852,user3852@example.com,13838289040,/home,61,purchase,2026-02-04T07:53:00Z
u03853,user3853@example.com,13883901775,/profile,139,purchase,2026-02-10T08:32:00Z
u03854,user3854@example.com,13846054095,/profile,50,pageview,2026-02-10T20:52:00Z
u03855,user3855@example.com,13825370279,/cart,171,purchase,2026-02-07T02:42:00Z
u03856,user3856@example.com,13817108706,/profile,162,search,2026-02-17T07:53:00Z
u03857,user3857@example.com,13898743103,/home,31,search,2026-02-16T22:44:00Z
u03858,user3858@example.com,13833899569,/products,68,search,2026-02-05T07:59:00Z
u03859,user3859@example.com,13841235540,/products,241,pageview,2026-02-19T11:55:00Z
u03860,user3860@example.com,13892597506,/cart,225,pageview,2026-02-20T15:47:00Z
u03861,user3861@example.com,13874716983,/profile,148,click,2026-02-19T05:15:00Z
u03862,user3862@example.com,13882224192,/profile,126,search,2026-02-14T22:53:00Z
u03863,user3863@example.com,13851535608,/cart,28,pageview,2026-02-17T14:39:00Z
u03864,user3864@example.com,13890541148,/products,104,search,2026-02-18T05:39:00Z
u03865,user3865@example.com,13883636129,/checkout,234,purchase,2026-02-25T11:19:00Z
u03866,user3866@example.com,13834843258,/profile,196,purchase,2026-02-03T20:21:00Z
u03867,user3867@example.com,13896064902,/products,267,click,2026-02-11T15:41:00Z
u03868,user3868@example.com,13892617545,/checkout,224,pageview,2026-02-24T08:11:00Z
u03869,user3869@example.com,13846795893,/checkout,141,purchase,2026-02-07T18:05:00Z
u03870,user3870@example.com,13810277549,/cart,130,click,2026-02-08T13:33:00Z
u03871,user3871@example.com,13899178448,/profile,300,click,2026-02-03T08:33:00Z
u03872,user3872@example.com,13823947076,/home,132,purchase,2026-02-08T17:37:00Z
u03873,user3873@example.com,13872945723,/products,179,click,2026-02-09T18:25:00Z
u03874,user3874@example.com,13863491214,/checkout,15,search,2026-02-20T22:24:00Z
u03875,user3875@example.com,13883440861,/profile,102,search,2026-02-09T07:38:00Z
u03876,user3876@example.com,13839469867,/home,62,purchase,2026-02-15T17:58:00Z
u03877,user3877@example.com,13852030319,/checkout,78,purchase,2026-02-02T04:12:00Z
u03878,user3878@example.com,13820351436,/cart,85,click,2026-02-14T10:52:00Z
u03879,user3879@example.com,13834207073,/cart,85,click,2026-02-03T16:59:00Z
u03880,user3880@example.com,13878053756,/cart,81,search,2026-02-11T04:54:00Z
u03881,user3881@example.com,13861972456,/products,193,purchase,2026-02-04T11:07:00Z
u03882,user3882@example.com,13884692807,/cart,206,search,2026-02-09T03:50:00Z
u03883,user3883@example.com,13882461081,/products,299,purchase,2026-02-21T13:56:00Z
u03884,user3884@example.com,13873624623,/checkout,178,click,2026-02-02T08:46:00Z
u03885,user3885@example.com,13853036808,/checkout,254,click,2026-02-01T02:10:00Z
u03886,user3886@example.com,13863037638,/cart,178,search,2026-02-08T23:10:00Z
u03887,user3887@example.com,13899895715,/profile,62,purchase,2026-02-02T18:00:00Z
u03888,user3888@example.com,13825991348,/checkout,271,purchase,2026-02-22T17:59:00Z
u03889,user3889@example.com,13825271989,/checkout,248,pageview,2026-02-17T17:42:00Z
u03890,user3890@example.com,13869652152,/products,54,click,2026-02-03T05:20:00Z
u03891,user3891@example.com,13872213792,/profile,82,search,2026-02-07T04:07:00Z
u03892,user3892@example.com,13874804519,/profile,134,pageview,2026-02-10T10:11:00Z
u03893,user3893@example.com,13855158462,/checkout,283,pageview,2026-02-23T01:11:00Z
u03894,user3894@example.com,13854579160,/products,44,search,2026-02-26T18:25:00Z
u03895,user3895@example.com,13848978448,/profile,46,click,2026-02-20T02:49:00Z
u03896,user3896@example.com,13833139970,/checkout,79,search,2026-02-28T11:43:00Z
u03897,user3897@example.com,13831080847,/products,90,purchase,2026-02-12T22:02:00Z
u03898,user3898@example.com,13828385144,/cart,264,pageview,2026-02-18T13:05:00Z
u03899,user3899@example.com,13877095757,/cart,138,pageview,2026-02-04T12:02:00Z
u03900,user3900@example.com,13860048882,/cart,87,pageview,2026-02-15T12:32:00Z
u03901,user3901@example.com,13873445016,/cart,229,search,2026-02-27T06:04:00Z
u03902,user3902@example.com,13839247104,/products,173,pageview,2026-02-02T15:52:00Z
u03903,user3903@example.com,13883345552,/cart,86,click,2026-02-13T14:05:00Z
u03904,user3904@example.com,13875894222,/cart,98,pageview,2026-02-13T02:47:00Z
u03905,user3905@example.com,13845757214,/products,120,pageview,2026-02-18T20:39:00Z
u03906,user3906@example.com,13837284446,/profile,35,click,2026-02-27T10:28:00Z
u03907,user3907@example.com,13841617024,/checkout,262,click,2026-02-01T00:56:00Z
u03908,user3908@example.com,13810759865,/products,141,purchase,2026-02-14T18:27:00Z
u03909,user3909@example.com,13842782226,/checkout,54,click,2026-02-19T17:08:00Z
u03910,user3910@example.com,13860162668,/profile,214,click,2026-02-21T22:12:00Z
u03911,user3911@example.com,13850026903,/products,67,click,2026-02-23T20:23:00Z
u03912,user3912@example.com,13893145150,/profile,70,search,2026-02-25T23:28:00Z
u03913,user3913@example.com,13883896008,/home,95,purchase,2026-02-14T16:47:00Z
u03914,user3914@example.com,13839389351,/products,288,pageview,2026-02-25T21:48:00Z
u03915,user3915@example.com,13825399758,/products,153,search,2026-02-16T08:47:00Z
u03916,user3916@example.com,13886723214,/cart,67,search,2026-02-07T21:29:00Z
u03917,user3917@example.com,13823356775,/cart,206,click,2026-02-02T06:10:00Z
u03918,user3918@example.com,13836686656,/cart,196,click,2026-02-06T16:25:00Z
u03919,user3919@example.com,13815983358,/products,153,purchase,2026-02-23T07:13:00Z
u03920,user3920@example.com,13881524125,/products,205,search,2026-02-07T01:43:00Z
u03921,user3921@example.com,13856605393,/cart,218,click,2026-02-08T07:46:00Z
u03922,user3922@example.com,13875369443,/profile,216,pageview,2026-02-11T23:37:00Z
u03923,user3923@example.com,13823571202,/cart,258,search,2026-02-23T22:42:00Z
u03924,user3924@example.com,13822573257,/cart,73,click,2026-02-14T17:34:00Z
u03925,user3925@example.com,13851609779,/profile,71,click,2026-02-26T00:32:00Z
u03926,user3926@example.com,13875469968,/products,45,pageview,2026-02-19T11:30:00Z
u03927,user3927@example.com,13890527157,/profile,224,click,2026-02-22T04:02:00Z
u03928,user3928@example.com,13865008977,/checkout,72,pageview,2026-02-18T09:18:00Z
u03929,user3929@example.com,13872964281,/products,278,search,2026-02-14T22:25:00Z
u03930,user3930@example.com,13884593195,/profile,110,search,2026-02-02T05:46:00Z
u03931,user3931@example.com,13822998093,/home,259,pageview,2026-02-23T12:26:00Z
u03932,user3932@example.com,13826514265,/products,87,pageview,2026-02-19T22:45:00Z
u03933,user3933@example.com,13846671983,/products,146,click,2026-02-02T07:09:00Z
u03934,user3934@example.com,13841757216,/profile,182,search,2026-02-26T20:04:00Z
u03935,user3935@example.com,13826774905,/checkout,19,pageview,2026-02-22T04:07:00Z
u03936,user3936@example.com,13858389095,/profile,46,click,2026-02-10T13:52:00Z
u03937,user3937@example.com,13867130904,/home,31,search,2026-02-08T06:28:00Z
u03938,user3938@example.com,13870022853,/profile,40,purchase,2026-02-23T15:58:00Z
u03939,user3939@example.com,13874317847,/cart,235,click,2026-02-10T01:49:00Z
u03940,user3940@example.com,13880371275,/home,93,click,2026-02-16T01:21:00Z
u03941,user3941@example.com,13839481827,/cart,264,click,2026-02-05T17:27:00Z
u03942,user3942@example.com,13832076171,/checkout,233,purchase,2026-02-03T06:17:00Z
u03943,user3943@example.com,13872672241,/products,300,click,2026-02-18T01:04:00Z
u03944,user3944@example.com,13880829699,/checkout,143,click,2026-02-14T10:40:00Z
u03945,user3945@example.com,13843291623,/cart,297,purchase,2026-02-15T05:53:00Z
u03946,user3946@example.com,13818227917,/products,16,search,2026-02-12T20:23:00Z
u03947,user3947@example.com,13841249079,/checkout,279,pageview,2026-02-13T12:52:00Z
u03948,user3948@example.com,13864218108,/cart,144,click,2026-02-28T00:45:00Z
u03949,user3949@example.com,13823867700,/profile,229,click,2026-02-23T07:31:00Z
u03950,user3950@example.com,13846597380,/profile,104,pageview,2026-02-27T08:28:00Z
u03951,user3951@example.com,13879814717,/cart,281,pageview,2026-02-16T07:14:00Z
u03952,user3952@example.com,13872411752,/products,151,purchase,2026-02-23T13:00:00Z
u03953,user3953@example.com,13862929143,/profile,71,click,2026-02-28T12:41:00Z
u03954,user3954@example.com,13890814456,/profile,75,click,2026-02-21T12:26:00Z
u03955,user3955@example.com,13879992641,/profile,119,pageview,2026-02-09T13:10:00Z
u03956,user3956@example.com,13860184393,/products,87,search,2026-02-15T13:34:00Z
u03957,user3957@example.com,13854323718,/home,191,purchase,2026-02-12T15:01:00Z
u03958,user3958@example.com,13837542542,/cart,54,click,2026-02-02T12:33:00Z
u03959,user3959@example.com,13864113897,/checkout,39,pageview,2026-02-10T13:19:00Z
u03960,user3960@example.com,13830304793,/home,45,pageview,2026-02-01T10:16:00Z
u03961,user3961@example.com,13817834426,/profile,296,pageview,2026-02-18T13:31:00Z
u03962,user3962@example.com,13855535893,/profile,79,click,2026-02-18T02:03:00Z
u03963,user3963@example.com,13827575762,/home,226,search,2026-02-20T23:39:00Z
u03964,user3964@example.com,13868892389,/home,225,click,2026-02-02T03:03:00Z
u03965,user3965@example.com,13893012893,/cart,212,purchase,2026-02-04T06:04:00Z
u03966,user3966@example.com,13854669475,/cart,218,click,2026-02-13T10:22:00Z
u03967,user3967@example.com,13889606893,/home,217,click,2026-02-28T09:40:00Z
u03968,user3968@example.com,13853876891,/products,266,pageview,2026-02-08T09:20:00Z
u03969,user3969@example.com,13879742967,/checkout,267,purchase,2026-02-07T07:45:00Z
u03970,user3970@example.com,13821097562,/cart,174,search,2026-02-05T18:36:00Z
u03971,user3971@example.com,13879689603,/cart,235,purchase,2026-02-21T13:48:00Z
u03972,user3972@example.com,13823256687,/home,207,pageview,2026-02-06T03:08:00Z
u03973,user3973@example.com,13817584192,/checkout,249,click,2026-02-04T09:15:00Z
u03974,user3974@example.com,13825955275,/profile,254,pageview,2026-02-02T00:24:00Z
u03975,user3975@example.com,13891053627,/products,164,click,2026-02-23T21:42:00Z
u03976,user3976@example.com,13822206849,/products,108,purchase,2026-02-22T15:49:00Z
u03977,user3977@example.com,13810416490,/cart,222,click,2026-02-25T16:26:00Z
u03978,user3978@example.com,13852082286,/cart,143,search,2026-02-06T09:52:00Z
u03979,user3979@example.com,13813505689,/home,173,search,2026-02-18T00:53:00Z
u03980,user3980@example.com,13813867426,/home,62,click,2026-02-02T00:06:00Z
u03981,user3981@example.com,13842216312,/cart,125,pageview,2026-02-04T00:12:00Z
u03982,user3982@example.com,13844858426,/home,91,search,2026-02-07T07:12:00Z
u03983,user3983@example.com,13863475364,/home,298,click,2026-02-26T15:52:00Z
u03984,user3984@example.com,13880104838,/home,120,search,2026-02-02T15:31:00Z
u03985,user3985@example.com,13861271747,/products,121,pageview,2026-02-05T20:55:00Z
u03986,user3986@example.com,13882757830,/checkout,198,purchase,2026-02-06T08:52:00Z
u03987,user3987@example.com,13823145050,/checkout,64,pageview,2026-02-16T21:38:00Z
u03988,user3988@example.com,13856251092,/checkout,187,search,2026-02-25T08:44:00Z
u03989,user3989@example.com,13816866884,/home,48,pageview,2026-02-06T22:17:00Z
u03990,user3990@example.com,13811830336,/profile,189,purchase,2026-02-26T17:43:00Z
u03991,user3991@example.com,13811645349,/cart,56,purchase,2026-02-28T04:52:00Z
u03992,user3992@example.com,13872085575,/cart,276,search,2026-02-01T09:30:00Z
u03993,user3993@example.com,13841864102,/profile,278,click,2026-02-07T04:08:00Z
u03994,user3994@example.com,13810154618,/profile,85,pageview,2026-02-11T22:52:00Z
u03995,user3995@example.com,13860490655,/home,198,purchase,2026-02-07T10:05:00Z
u03996,user3996@example.com,13895482828,/cart,256,purchase,2026-02-27T19:17:00Z
u03997,user3997@example.com,13855255772,/products,54,pageview,2026-02-21T11:04:00Z
u03998,user3998@example.com,13856626104,/checkout,33,click,2026-02-08T09:41:00Z
u03999,user3999@example.com,13840503420,/products,104,purchase,2026-02-24T03:13:00Z
u04000,user4000@example.com,13855475034,/checkout,72,purchase,2026-02-03T00:12:00Z
u04001,user4001@example.com,13884341272,/home,31,pageview,2026-02-11T21:33:00Z
u04002,user4002@example.com,13839476002,/products,213,pageview,2026-02-10T12:16:00Z
u04003,user4003@example.com,13860674183,/checkout,67,pageview,2026-02-07T17:35:00Z
u04004,user4004@example.com,13835290257,/profile,291,search,2026-02-22T17:04:00Z
u04005,user4005@example.com,13878293991,/checkout,238,purchase,2026-02-08T14:03:00Z
u04006,user4006@example.com,13875999627,/products,181,click,2026-02-14T12:25:00Z
u04007,user4007@example.com,13861710832,/checkout,78,click,2026-02-04T11:22:00Z
u04008,user4008@example.com,13864074629,/products,269,purchase,2026-02-03T22:16:00Z
u04009,user4009@example.com,13810826275,/checkout,269,search,2026-02-10T00:22:00Z
u04010,user4010@example.com,13884697778,/cart,266,search,2026-02-06T11:59:00Z
u04011,user4011@example.com,13811819142,/checkout,196,pageview,2026-02-03T07:37:00Z
u04012,user4012@example.com,13847377133,/profile,206,click,2026-02-19T17:11:00Z
u04013,user4013@example.com,13811452539,/profile,114,search,2026-02-15T12:47:00Z
u04014,user4014@example.com,13888610670,/cart,257,purchase,2026-02-19T09:33:00Z
u04015,user4015@example.com,13810658614,/products,142,pageview,2026-02-07T16:32:00Z
u04016,user4016@example.com,13850640088,/products,113,search,2026-02-20T15:06:00Z
u04017,user4017@example.com,13815130762,/cart,97,purchase,2026-02-28T05:53:00Z
u04018,user4018@example.com,13847891041,/checkout,241,purchase,2026-02-20T06:06:00Z
u04019,user4019@example.com,13887243810,/home,72,click,2026-02-19T03:39:00Z
u04020,user4020@example.com,13843938792,/profile,166,pageview,2026-02-23T10:53:00Z
u04021,user4021@example.com,13813402688,/home,25,purchase,2026-02-27T22:08:00Z
u04022,user4022@example.com,13838560178,/profile,109,click,2026-02-20T18:35:00Z
u04023,user4023@example.com,13837087105,/products,243,search,2026-02-19T20:09:00Z
u04024,user4024@example.com,13827972444,/profile,280,pageview,2026-02-19T20:09:00Z
u04025,user4025@example.com,13887767653,/products,7,click,2026-02-24T02:20:00Z
u04026,user4026@example.com,13879622471,/profile,281,click,2026-02-12T12:37:00Z
u04027,user4027@example.com,13835819968,/cart,283,pageview,2026-02-04T13:28:00Z
u04028,user4028@example.com,13812862369,/home,56,search,2026-02-26T01:54:00Z
u04029,user4029@example.com,13888560051,/home,18,pageview,2026-02-05T02:23:00Z
u04030,user4030@example.com,13870036965,/products,83,pageview,2026-02-09T18:02:00Z
u04031,user4031@example.com,13884690416,/cart,234,purchase,2026-02-06T09:21:00Z
u04032,user4032@example.com,13864517426,/checkout,24,pageview,2026-02-03T14:14:00Z
u04033,user4033@example.com,13834565423,/cart,117,pageview,2026-02-20T18:17:00Z
u04034,user4034@example.com,13850733046,/profile,251,click,2026-02-07T04:06:00Z
u04035,user4035@example.com,13839730438,/products,32,search,2026-02-26T09:24:00Z
u04036,user4036@example.com,13813109565,/products,177,purchase,2026-02-21T02:29:00Z
u04037,user4037@example.com,13876078013,/cart,6,pageview,2026-02-13T05:59:00Z
u04038,user4038@example.com,13871677942,/home,105,search,2026-02-26T12:34:00Z
u04039,user4039@example.com,13816787617,/cart,160,search,2026-02-16T02:41:00Z
u04040,user4040@example.com,13858899107,/products,245,click,2026-02-21T08:34:00Z
u04041,user4041@example.com,13880545452,/home,214,purchase,2026-02-26T11:01:00Z
u04042,user4042@example.com,13823499406,/cart,139,click,2026-02-21T20:56:00Z
u04043,user4043@example.com,13822316657,/profile,110,pageview,2026-02-17T01:30:00Z
u04044,user4044@example.com,13889954422,/profile,93,search,2026-02-15T11:34:00Z
u04045,user4045@example.com,13876401521,/checkout,92,pageview,2026-02-23T22:56:00Z
u04046,user4046@example.com,13894526885,/checkout,116,click,2026-02-11T19:59:00Z
u04047,user4047@example.com,13848494280,/cart,177,click,2026-02-05T15:46:00Z
u04048,user4048@example.com,13878383273,/products,109,search,2026-02-01T15:23:00Z
u04049,user4049@example.com,13859918865,/products,125,purchase,2026-02-10T07:40:00Z
u04050,user4050@example.com,13855963477,/checkout,47,pageview,2026-02-24T16:21:00Z
u04051,user4051@example.com,13819891826,/checkout,65,purchase,2026-02-12T07:37:00Z
u04052,user4052@example.com,13877076180,/profile,54,click,2026-02-09T18:28:00Z
u04053,user4053@example.com,13847399360,/cart,17,purchase,2026-02-24T05:05:00Z
u04054,user4054@example.com,13890621426,/products,108,pageview,2026-02-01T13:39:00Z
u04055,user4055@example.com,13862703551,/checkout,204,search,2026-02-12T17:11:00Z
u04056,user4056@example.com,13821890944,/checkout,52,purchase,2026-02-16T22:00:00Z
u04057,user4057@example.com,13835526772,/products,297,pageview,2026-02-05T04:52:00Z
u04058,user4058@example.com,13825844603,/profile,226,search,2026-02-10T08:52:00Z
u04059,user4059@example.com,13841743556,/checkout,19,search,2026-02-13T14:58:00Z
u04060,user4060@example.com,13845071679,/profile,133,pageview,2026-02-16T13:44:00Z
u04061,user4061@example.com,13812266068,/products,152,purchase,2026-02-14T17:44:00Z
u04062,user4062@example.com,13890710014,/profile,210,click,2026-02-28T00:17:00Z
u04063,user4063@example.com,13893653670,/profile,232,click,2026-02-16T21:57:00Z
u04064,user4064@example.com,13864610634,/checkout,189,purchase,2026-02-11T08:24:00Z
u04065,user4065@example.com,13855592536,/profile,27,search,2026-02-24T03:05:00Z
u04066,user4066@example.com,13841846457,/cart,196,pageview,2026-02-06T09:35:00Z
u04067,user4067@example.com,13862335476,/home,125,click,2026-02-06T01:03:00Z
u04068,user4068@example.com,13819811292,/home,179,purchase,2026-02-22T12:18:00Z
